task,truth
28,0
32,0
51,0
86,0
129,0
153,0
166,0
205,0
216,0
217,0
225,0
260,0
311,0
318,0
335,0
340,0
356,0
378,0
381,0
383,0
387,1
401,0
412,0
418,0
440,0
441,1
480,0
512,0
516,0
517,0
526,1
554,0
571,0
589,1
590,0
592,0
624,0
677,0
727,0
745,0
769,0
853,0
882,0
946,0
982,0
1044,0
1059,0
1065,0
1074,0
1084,0
1101,0
1107,0
1131,1
1133,0
1170,1
1198,0
1200,0
1204,0
1212,0
1220,1
1221,1
1264,0
1267,0
1275,0
1276,0
1294,1
1324,0
1326,0
1347,0
1377,0
1396,1
1435,0
1444,1
1457,0
1460,0
1481,1
1496,1
1508,0
1525,0
1534,0
1538,0
1571,0
1602,1
1617,0
1622,1
1652,0
1661,0
1698,0
1816,0
1818,0
1834,0
1852,0
1872,0
1874,0
1904,0
1921,0
1950,0
1956,0
1981,0
1982,0
