task,truth
17,0
26,0
48,0
55,0
70,0
102,0
106,1
132,0
135,1
158,0
171,0
198,0
233,1
244,0
247,0
249,0
257,1
273,0
332,0
353,0
359,0
370,0
412,0
499,0
510,0
517,0
557,0
575,0
608,0
619,0
640,0
644,0
678,1
715,0
771,0
772,0
835,0
851,0
875,0
888,0
895,0
914,0
968,0
976,0
988,1
1024,0
1025,0
1069,0
1090,1
1140,0
1152,0
1185,0
1186,0
1208,0
1214,0
1235,0
1311,0
1313,0
1316,0
1323,0
1336,0
1337,1
1338,0
1354,0
1355,0
1377,0
1389,0
1390,0
1403,0
1407,0
1423,0
1435,0
1494,0
1518,0
1535,0
1558,0
1584,0
1590,0
1591,0
1593,0
1640,0
1656,0
1670,0
1700,0
1713,1
1750,0
1751,1
1768,0
1794,0
1813,0
1814,0
1815,0
1822,0
1833,0
1837,1
1842,0
1859,0
1861,1
1870,0
1983,0
