task,truth
19,0
37,0
61,0
99,0
117,1
118,0
149,0
151,0
169,0
203,0
214,1
263,0
267,0
365,0
391,0
416,0
428,0
435,1
438,0
439,0
456,0
462,0
523,0
542,0
543,0
573,0
576,0
577,0
584,0
593,0
599,1
602,0
651,0
664,0
674,0
706,0
740,0
744,1
751,0
765,0
794,0
821,1
822,0
827,0
853,0
877,0
919,0
942,0
971,0
979,0
996,0
1002,0
1033,0
1084,0
1099,1
1109,0
1110,0
1134,0
1175,1
1195,0
1211,0
1221,1
1246,1
1249,0
1255,0
1263,1
1264,0
1328,0
1359,0
1378,0
1382,0
1416,0
1418,0
1429,0
1430,0
1442,0
1452,1
1458,0
1459,0
1497,0
1549,0
1570,0
1595,0
1669,0
1691,1
1703,0
1737,0
1781,0
1796,0
1828,0
1845,0
1856,0
1866,0
1902,0
1909,0
1912,0
1925,0
1931,0
1945,0
1964,0
