task,truth
42,0
59,1
94,0
140,0
150,0
215,0
229,0
241,0
260,0
281,0
283,0
307,0
319,0
341,0
364,0
376,0
386,0
408,0
431,0
452,0
483,0
489,0
494,0
555,0
609,0
613,0
618,0
635,0
671,0
687,1
721,0
767,0
768,0
813,0
873,0
881,0
900,0
926,0
936,0
937,0
957,0
993,0
1001,0
1005,0
1043,0
1048,0
1053,0
1055,0
1060,0
1061,1
1067,0
1092,0
1095,0
1205,0
1219,0
1234,0
1253,1
1258,0
1272,0
1287,0
1290,0
1306,1
1315,0
1320,0
1342,0
1352,0
1366,0
1368,1
1372,0
1414,0
1424,0
1514,0
1520,0
1616,0
1634,1
1643,0
1657,0
1663,0
1673,0
1675,0
1693,0
1699,0
1711,0
1721,0
1728,0
1758,0
1760,1
1790,0
1801,0
1802,0
1823,1
1826,1
1835,0
1843,0
1890,0
1908,0
1920,0
1929,0
1939,0
1940,0
