task,truth
1,1
6,0
10,0
11,0
86,0
123,1
124,0
144,1
175,0
195,0
201,0
259,0
304,0
333,0
338,0
362,0
366,0
390,0
394,0
420,0
513,0
526,1
541,0
548,0
568,1
580,0
617,0
645,0
654,1
677,0
681,0
696,0
698,0
773,0
789,0
832,0
849,0
890,0
897,0
905,0
910,0
915,0
950,0
959,0
963,0
978,0
987,0
999,0
1038,1
1040,1
1047,0
1057,0
1149,0
1153,0
1168,0
1179,0
1202,0
1233,0
1260,0
1286,1
1289,1
1302,0
1310,0
1312,0
1332,0
1347,0
1365,0
1415,0
1422,0
1457,0
1509,0
1529,1
1542,0
1550,0
1553,0
1612,0
1614,0
1622,1
1625,0
1635,0
1636,0
1659,0
1666,0
1668,0
1684,0
1692,0
1704,0
1727,0
1732,0
1762,0
1775,0
1779,0
1830,0
1847,0
1855,0
1884,0
1934,0
1944,0
1953,1
1992,0
