task,truth
9,0
30,0
33,0
44,0
91,0
110,0
120,0
168,1
206,0
207,1
210,0
220,0
225,0
255,1
279,0
285,0
295,0
352,0
387,1
391,0
412,0
429,0
450,0
457,0
458,0
469,1
477,0
485,1
496,0
524,0
526,1
546,0
552,0
553,0
568,1
634,0
639,0
645,0
672,0
679,0
707,0
720,0
877,0
903,0
907,0
958,0
983,0
987,0
989,0
1033,0
1038,1
1059,0
1086,0
1088,0
1095,0
1106,1
1121,0
1138,0
1192,0
1244,0
1272,0
1274,0
1339,0
1358,0
1398,0
1413,0
1428,0
1435,0
1436,0
1461,0
1467,0
1475,0
1481,1
1483,0
1510,0
1519,0
1527,0
1566,0
1571,0
1581,0
1587,0
1601,1
1607,0
1619,0
1645,0
1696,0
1782,0
1801,0
1828,0
1839,0
1845,0
1848,0
1860,0
1865,0
1870,0
1884,0
1885,0
1905,1
1949,0
1995,1
