task,truth
0,0
10,0
23,1
46,0
50,0
80,1
83,0
85,0
94,0
133,0
152,0
153,0
158,0
165,0
174,0
176,0
218,0
223,0
224,0
243,0
273,0
284,0
312,0
331,0
358,0
417,0
426,0
452,0
490,0
499,0
510,0
527,0
528,0
571,0
590,0
632,0
674,0
708,0
734,0
739,0
745,0
749,1
767,0
770,1
802,0
854,0
856,1
866,0
875,0
924,0
926,0
934,0
939,0
976,0
990,0
1075,0
1108,0
1115,1
1116,0
1147,0
1161,0
1177,0
1197,0
1205,0
1207,0
1232,0
1281,0
1282,1
1294,1
1298,0
1308,0
1334,0
1403,0
1405,0
1406,0
1421,0
1439,0
1504,0
1564,0
1588,0
1623,0
1652,0
1656,0
1677,0
1711,0
1736,0
1737,0
1753,0
1754,1
1755,0
1794,0
1833,0
1922,0
1928,0
1938,0
1941,0
1951,0
1966,0
1978,0
1984,0
