task,truth
23,1
25,0
64,0
74,1
103,0
104,0
151,0
155,0
165,0
244,0
264,0
277,0
278,0
303,0
312,0
346,0
380,0
429,0
471,0
546,0
581,0
599,1
650,0
660,0
678,1
687,1
690,0
725,0
801,0
814,1
857,0
870,0
1001,0
1073,0
1088,0
1120,0
1121,0
1125,0
1141,0
1163,0
1165,0
1168,0
1179,0
1231,0
1358,0
1463,1
1467,0
1538,0
1597,0
1620,0
1639,0
1671,0
1679,0
1731,0
1735,0
1775,0
1805,0
1839,0
1895,0
1908,0
1961,0
1967,1
1970,1
2019,0
2036,0
2037,0
2104,0
2125,0
2250,0
2310,0
2358,0
2389,1
2400,0
2409,0
2434,0
2561,0
2571,0
2589,0
2601,0
2618,0
2624,0
2626,0
2646,0
2680,1
2714,0
2728,0
2733,1
2799,0
2872,0
2888,0
2901,0
2931,0
3003,0
3005,0
3018,0
3028,0
3031,0
3032,0
3127,0
3132,1
3186,0
3187,0
3238,0
3292,0
3305,0
3306,0
3330,0
3347,0
3380,0
3408,0
3450,1
3466,0
3467,0
3478,0
3489,0
3496,1
3517,1
3564,0
3572,0
3652,1
3665,0
3682,0
3713,0
3716,0
3760,0
3780,0
3788,1
3810,0
3846,0
3878,0
3907,0
3912,0
3947,1
3959,0
3962,0
3974,0
4082,0
4114,0
4190,1
4194,0
4212,0
4241,0
4265,0
4311,0
4323,0
4376,0
4418,0
4431,0
4469,0
4496,0
