task,truth
4,0
70,0
72,0
95,0
114,0
115,0
125,0
128,0
171,0
180,0
185,0
215,0
244,0
276,1
278,0
302,1
321,1
322,0
333,0
343,0
393,0
399,0
401,0
411,0
498,0
539,0
548,0
557,0
564,0
572,0
597,0
607,0
637,0
652,0
697,0
706,0
714,0
715,0
756,0
769,0
790,0
794,0
830,0
865,0
876,0
885,0
892,0
899,0
965,0
966,1
1009,0
1026,0
1066,0
1082,0
1129,0
1131,1
1157,0
1160,0
1170,1
1174,0
1200,0
1201,0
1209,1
1247,0
1248,1
1266,1
1314,0
1330,1
1337,1
1345,0
1390,0
1399,0
1490,0
1528,0
1557,0
1558,0
1572,0
1604,0
1608,0
1667,0
1670,0
1695,0
1712,0
1714,0
1721,0
1732,0
1772,0
1798,0
1823,1
1827,0
1834,0
1883,0
1899,0
1907,0
1917,0
1948,0
1967,1
1986,0
1990,0
1993,0
