task,truth
20,0
28,0
41,0
61,0
100,1
106,1
107,0
157,0
203,0
242,0
256,0
261,0
287,0
300,0
392,0
406,0
420,0
424,0
437,0
438,0
451,1
476,0
509,0
522,0
529,0
567,0
578,0
610,0
612,0
631,0
665,0
678,1
687,1
731,1
741,0
744,1
746,0
757,0
792,0
793,0
824,0
839,0
874,1
914,0
942,0
970,0
1015,0
1025,0
1040,1
1080,0
1119,1
1137,0
1154,0
1159,0
1175,1
1190,0
1203,1
1206,0
1230,0
1255,0
1264,0
1265,1
1297,0
1311,0
1316,0
1353,1
1429,0
1440,0
1458,0
1487,0
1518,0
1523,0
1538,0
1539,0
1562,0
1563,0
1576,0
1593,0
1603,0
1628,0
1629,0
1649,0
1655,1
1657,0
1686,0
1751,1
1820,1
1842,0
1852,0
1866,0
1871,1
1873,0
1911,0
1915,0
1916,0
1926,1
1939,0
1958,0
1992,0
1997,0
