task,truth
16,0
39,0
47,0
68,0
167,0
177,1
183,0
185,0
364,0
406,0
421,0
434,0
461,0
465,0
566,0
607,0
639,0
653,0
693,0
696,0
700,0
738,0
755,0
793,0
867,1
906,0
949,0
950,0
980,0
1008,0
1017,1
1027,0
1052,0
1084,0
1115,1
1127,0
1129,0
1146,0
1205,0
1236,0
1308,0
1325,0
1329,1
1353,1
1426,1
1434,0
1445,0
1466,0
1560,0
1564,0
1617,0
1624,0
1651,0
1673,0
1682,0
1687,0
1711,0
1714,0
1723,0
1747,0
1770,0
1810,0
1812,0
1823,1
1846,0
1862,0
1921,0
1974,0
2105,0
2133,0
2138,0
2166,0
2187,0
2222,0
2264,0
2282,1
2308,1
2355,0
2359,0
2432,0
2435,0
2442,0
2462,0
2503,1
2523,0
2543,0
2606,0
2616,0
2638,0
2705,1
2826,0
2827,0
2832,0
2842,0
2850,0
2956,0
2977,0
2996,0
3010,0
3027,0
3066,0
3067,0
3073,0
3076,0
3078,0
3118,0
3133,0
3149,0
3197,0
3202,0
3218,0
3229,0
3256,0
3258,0
3328,0
3346,0
3490,0
3511,0
3542,0
3567,0
3584,0
3594,0
3603,0
3615,0
3633,0
3675,0
3679,0
3785,0
3831,0
3837,0
3866,0
3919,1
3985,0
4030,0
4048,0
4059,0
4060,0
4075,0
4117,0
4198,0
4199,0
4310,0
4331,0
4350,0
4353,0
4392,1
4399,0
4471,0
4483,0
4499,0
