task,truth
66,0
123,1
138,0
141,0
163,0
192,0
222,0
253,0
260,0
280,0
291,0
292,0
293,0
347,0
357,0
363,0
386,0
397,0
404,0
453,0
461,0
484,0
491,0
518,0
519,0
541,0
592,0
636,0
650,0
655,0
660,0
676,0
701,0
712,0
726,0
740,0
742,0
760,0
764,0
788,0
803,0
812,0
858,0
889,0
893,0
898,0
900,0
913,0
916,1
925,0
936,0
943,0
946,0
1002,0
1036,0
1058,0
1105,0
1114,0
1122,1
1143,1
1169,0
1173,1
1191,0
1250,0
1262,0
1267,0
1275,0
1320,0
1321,0
1324,0
1325,0
1346,0
1351,0
1368,1
1379,0
1385,0
1411,0
1447,0
1465,0
1488,0
1536,0
1543,0
1573,0
1577,0
1612,0
1621,0
1650,0
1705,0
1727,0
1728,0
1771,0
1783,0
1806,0
1813,0
1815,0
1835,0
1936,0
1957,0
1975,0
1998,0
