task,truth
69,0
71,0
91,0
98,0
121,0
128,0
129,0
147,0
149,0
160,0
186,0
189,0
194,0
207,1
214,1
218,0
247,0
269,0
295,0
302,1
332,0
344,0
376,0
386,0
409,0
410,0
423,0
426,0
447,0
466,0
528,0
541,0
547,1
601,0
636,0
700,0
712,0
714,0
748,1
759,0
778,0
797,0
798,0
804,0
840,0
845,0
848,0
849,0
883,0
909,1
924,0
931,0
935,0
954,0
990,0
1018,1
1028,0
1034,1
1039,0
1078,0
1099,1
1114,0
1127,0
1128,0
1131,1
1176,0
1183,0
1227,0
1263,1
1282,1
1307,0
1310,0
1322,0
1338,0
1344,0
1368,1
1369,0
1379,0
1405,0
1406,0
1466,0
1470,0
1518,0
1557,0
1568,0
1581,0
1596,1
1620,0
1634,1
1638,0
1663,0
1788,0
1799,0
1804,0
1839,0
1861,1
1909,0
1965,0
1970,1
1998,0
