task,truth
13,1
14,0
45,0
77,0
85,0
140,0
166,0
185,0
187,0
249,0
280,0
297,0
309,0
315,0
318,0
319,0
373,0
379,0
387,1
396,0
398,0
451,1
459,1
469,1
543,0
555,0
588,0
593,0
597,0
619,0
621,0
625,0
640,0
653,0
678,1
726,0
747,0
810,0
817,1
827,0
860,0
872,0
877,0
903,0
910,0
913,0
914,0
916,1
918,0
961,0
975,0
981,0
984,0
1003,0
1067,0
1081,0
1105,0
1117,0
1119,1
1134,0
1142,0
1158,1
1159,0
1191,0
1198,0
1233,0
1244,0
1246,1
1299,0
1345,0
1370,0
1377,0
1388,0
1389,0
1400,0
1410,0
1429,0
1432,0
1452,1
1460,0
1478,0
1494,0
1506,0
1509,0
1519,0
1532,0
1559,0
1600,0
1612,0
1662,1
1664,0
1692,0
1712,0
1733,0
1735,0
1740,0
1759,0
1766,0
1785,0
1988,0
