task,truth
36,0
47,0
59,1
76,1
97,0
107,0
124,0
127,0
200,0
234,0
244,0
262,0
317,0
330,0
388,1
432,0
433,0
443,0
458,0
482,1
504,0
507,0
586,1
618,0
623,0
627,0
694,0
704,0
725,0
742,0
784,0
812,0
815,1
819,0
830,0
878,0
886,0
887,1
891,0
895,0
934,0
951,0
969,0
997,0
1000,0
1011,0
1022,0
1070,0
1080,0
1101,0
1113,0
1174,0
1251,0
1271,1
1274,0
1303,1
1314,0
1409,0
1414,0
1424,0
1433,0
1441,0
1492,0
1502,0
1511,1
1522,0
1530,0
1548,0
1553,0
1556,0
1577,0
1585,0
1602,1
1603,0
1659,0
1660,0
1669,0
1698,0
1703,0
1709,0
1728,0
1753,0
1758,0
1778,0
1796,0
1800,0
1810,0
1811,1
1827,0
1832,0
1855,0
1857,1
1858,0
1868,1
1887,1
1889,1
1900,0
1925,0
1946,0
1981,0
