task,truth
44,0
54,0
82,0
143,0
144,1
161,0
162,0
163,0
172,0
176,0
188,1
223,0
251,0
265,0
296,0
311,0
333,0
399,0
492,0
496,0
500,0
503,1
545,0
582,0
583,0
657,0
688,1
693,0
717,0
735,0
740,0
746,0
779,0
824,0
884,0
897,0
908,0
977,0
1052,0
1076,0
1084,0
1088,0
1095,0
1104,0
1123,0
1125,0
1140,0
1161,0
1164,0
1207,0
1230,0
1250,0
1258,0
1275,0
1290,0
1324,0
1336,0
1359,0
1374,0
1385,0
1408,0
1413,0
1430,0
1450,0
1463,1
1465,0
1472,0
1487,0
1498,0
1500,0
1527,0
1539,0
1542,0
1544,1
1609,0
1628,0
1646,0
1652,0
1667,0
1670,0
1716,1
1727,0
1739,0
1751,1
1754,1
1765,0
1771,0
1782,0
1797,0
1798,0
1814,0
1872,0
1875,1
1898,1
1899,0
1931,0
1933,0
1934,0
1938,0
1940,0
