task,truth
14,0
19,0
20,0
48,0
85,0
86,0
94,0
105,0
124,0
133,0
156,0
174,0
183,0
188,1
189,0
211,0
216,0
224,0
235,0
258,0
287,0
314,0
316,1
325,0
349,1
358,0
377,0
390,0
414,0
415,0
423,0
451,1
455,0
469,1
478,0
512,0
591,0
627,0
669,0
730,0
806,0
832,0
856,1
860,0
891,0
893,0
898,0
908,0
914,0
984,0
1013,1
1042,0
1053,0
1067,0
1097,0
1099,1
1118,0
1142,0
1167,0
1173,1
1174,0
1190,0
1266,1
1292,0
1336,0
1345,0
1352,0
1363,0
1380,0
1398,0
1408,0
1442,0
1447,0
1448,0
1449,0
1470,0
1480,0
1507,0
1552,0
1555,0
1560,0
1577,0
1581,0
1587,0
1605,0
1615,0
1633,0
1652,0
1681,0
1717,0
1725,0
1736,0
1753,0
1783,0
1867,0
1872,0
1880,0
1882,0
1911,0
1970,1
