task,truth
3,0
9,0
16,0
37,0
66,0
90,0
113,0
122,0
140,0
167,0
180,0
194,0
215,0
218,0
301,0
303,0
336,0
446,0
454,0
474,0
487,0
488,0
508,0
534,0
555,0
592,0
597,0
715,0
724,0
729,0
738,0
743,0
755,0
785,0
854,0
859,0
872,0
899,0
902,0
907,0
949,0
959,0
995,0
1001,0
1005,0
1030,1
1036,0
1059,0
1068,0
1070,0
1078,0
1093,0
1123,0
1124,0
1130,0
1132,0
1144,1
1145,0
1148,0
1164,0
1203,1
1209,1
1212,0
1227,0
1285,0
1295,0
1301,0
1387,0
1397,0
1411,0
1459,0
1513,0
1522,0
1536,0
1553,0
1599,0
1614,0
1639,0
1656,0
1671,0
1686,0
1706,0
1719,1
1723,0
1743,0
1755,0
1765,0
1770,0
1785,0
1789,1
1795,1
1799,0
1810,0
1862,0
1925,0
1951,0
1956,0
1960,1
1971,0
1987,0
