task,truth
23,1
36,0
47,0
52,1
63,0
73,0
143,0
145,0
162,0
181,0
190,0
201,0
227,1
236,0
252,1
261,0
271,0
311,0
313,0
327,0
346,0
352,0
355,0
375,0
394,0
429,0
443,0
561,0
564,0
570,0
576,0
607,0
636,0
637,0
641,0
652,0
656,0
663,0
691,0
696,0
705,0
736,0
758,0
780,0
782,0
784,0
823,0
875,0
879,0
880,0
934,0
938,0
946,0
948,0
962,0
969,0
992,1
1014,0
1023,0
1043,0
1047,0
1103,1
1105,0
1120,0
1147,0
1176,0
1235,0
1238,0
1309,0
1313,0
1348,0
1378,0
1379,0
1390,0
1460,0
1504,0
1510,0
1531,1
1539,0
1569,0
1635,0
1689,0
1692,0
1696,0
1713,1
1731,0
1756,0
1797,0
1800,0
1802,0
1822,0
1835,0
1846,0
1869,0
1884,0
1893,0
1918,0
1984,0
1988,0
1994,1
