task,truth
4,0
28,0
43,0
46,0
54,0
55,0
61,0
69,0
70,0
88,0
93,0
120,0
212,0
217,0
223,0
242,0
244,0
260,0
317,0
322,0
333,0
359,0
373,0
384,0
403,0
418,0
431,0
435,1
439,0
465,0
473,0
485,1
505,0
539,0
559,1
588,0
596,0
604,0
610,0
619,0
632,0
660,0
668,0
680,0
708,0
720,0
763,1
772,0
788,0
792,0
800,0
802,0
828,0
833,0
843,0
844,0
895,0
903,0
925,0
933,0
953,0
1006,0
1018,1
1026,0
1044,0
1056,0
1075,0
1117,0
1134,0
1159,0
1198,0
1219,0
1242,0
1305,0
1315,0
1326,0
1331,0
1349,0
1374,0
1412,1
1414,0
1436,0
1443,0
1451,0
1458,0
1466,0
1541,0
1576,0
1596,1
1612,0
1702,0
1704,0
1705,0
1712,0
1733,0
1796,0
1837,1
1900,0
1905,1
1941,0
