task,truth
22,0
34,0
67,0
75,0
78,1
95,0
136,0
160,0
176,0
204,0
240,1
257,1
259,0
369,0
405,1
411,0
417,0
427,0
445,0
456,0
460,0
480,0
490,0
515,0
523,0
578,0
590,0
600,0
602,0
606,0
667,0
674,0
690,0
693,0
698,0
717,0
747,0
774,0
815,1
817,1
885,0
951,0
958,0
1012,0
1016,1
1032,1
1052,0
1057,0
1058,0
1061,1
1104,0
1110,0
1126,0
1150,0
1154,0
1188,0
1210,0
1214,0
1255,0
1291,0
1323,0
1343,0
1351,0
1375,0
1427,0
1429,0
1450,0
1492,0
1501,0
1519,0
1526,0
1529,1
1548,0
1571,0
1583,0
1603,0
1609,0
1626,0
1630,0
1637,0
1641,0
1695,0
1703,0
1707,0
1735,0
1745,0
1748,0
1761,0
1762,0
1763,0
1784,0
1833,0
1855,0
1877,1
1878,0
1899,0
1908,0
1921,0
1926,1
1928,0
