task,truth
0,0
7,0
77,0
89,0
96,0
100,1
103,0
111,0
117,1
118,0
123,1
165,0
171,0
234,0
238,0
249,0
250,0
270,0
295,0
305,0
328,0
357,0
370,0
392,0
406,0
432,0
459,1
501,0
522,0
528,0
529,0
551,0
553,0
573,0
581,0
608,0
611,0
643,0
675,0
712,0
745,0
759,0
777,0
786,0
811,0
820,0
837,0
876,0
886,0
890,0
892,0
940,0
970,0
1015,0
1033,0
1054,0
1060,0
1100,0
1137,0
1161,0
1177,0
1181,0
1184,0
1187,1
1195,0
1223,0
1225,0
1230,0
1241,0
1286,1
1293,0
1306,1
1357,0
1360,0
1389,0
1395,0
1423,0
1437,0
1455,1
1488,0
1527,0
1534,0
1563,0
1575,0
1593,0
1675,0
1683,0
1693,0
1771,0
1781,0
1806,0
1815,0
1827,0
1890,0
1903,0
1907,0
1910,0
1929,0
1968,0
1996,0
