worker,task,answer
8.0,2,1
8.0,10,1
8.0,14,0
8.0,21,0
8.0,22,0
8.0,23,0
8.0,26,0
8.0,29,1
8.0,31,0
8.0,35,0
8.0,37,0
8.0,43,0
17.0,1,0
17.0,5,0
17.0,7,0
17.0,9,1
17.0,16,0
17.0,18,1
17.0,25,0
17.0,26,0
17.0,36,1
17.0,37,1
17.0,39,0
17.0,45,1
18.0,0,0
18.0,1,0
18.0,4,0
18.0,9,0
18.0,14,1
18.0,19,0
18.0,25,0
18.0,27,0
18.0,30,1
18.0,34,0
18.0,37,1
18.0,39,0
18.0,45,0
18.0,46,1
23.0,3,1
23.0,6,0
23.0,12,1
23.0,23,1
23.0,42,0
23.0,43,1
25.0,0,1
25.0,6,1
25.0,16,0
25.0,22,0
25.0,35,0
25.0,43,0
25.0,47,1
33.0,4,1
33.0,5,1
33.0,7,1
33.0,9,1
33.0,15,1
33.0,20,1
33.0,23,0
33.0,30,1
33.0,34,1
33.0,37,0
33.0,39,0
33.0,44,0
33.0,45,0
33.0,49,0
37.0,9,0
37.0,13,1
37.0,19,0
37.0,26,0
37.0,31,1
37.0,34,0
37.0,37,1
37.0,43,1
37.0,48,1
40.0,4,0
40.0,11,1
40.0,13,1
40.0,18,1
40.0,30,1
40.0,43,0
46.0,0,1
46.0,2,0
46.0,4,1
46.0,17,0
46.0,23,0
46.0,26,0
46.0,33,0
46.0,39,1
46.0,45,0
50.0,6,0
50.0,8,1
50.0,13,0
50.0,21,1
50.0,23,0
50.0,24,0
50.0,25,0
50.0,27,0
50.0,29,0
50.0,35,0
50.0,36,0
50.0,44,0
51.0,3,0
51.0,5,1
51.0,9,0
51.0,20,0
51.0,22,0
51.0,29,0
51.0,32,0
51.0,37,1
51.0,38,0
51.0,48,1
51.0,49,0
58.0,0,0
58.0,6,1
58.0,8,0
58.0,16,1
58.0,18,0
58.0,30,0
58.0,31,1
58.0,38,0
58.0,40,1
58.0,44,1
58.0,48,0
60.0,3,0
60.0,8,0
60.0,11,0
60.0,13,1
60.0,17,1
60.0,21,1
60.0,23,0
60.0,27,0
60.0,30,0
60.0,31,0
60.0,35,0
60.0,37,1
60.0,42,1
60.0,46,1
66.0,0,1
66.0,4,1
66.0,8,0
66.0,11,0
66.0,24,0
66.0,47,0
66.0,49,1
67.0,7,1
67.0,8,0
67.0,19,1
67.0,24,0
67.0,26,1
67.0,28,0
67.0,30,1
67.0,33,1
67.0,45,0
67.0,47,1
67.0,48,0
72.0,0,0
72.0,5,1
72.0,15,1
72.0,18,1
72.0,27,0
72.0,37,0
74.0,4,0
74.0,6,0
74.0,14,1
74.0,22,0
74.0,34,1
74.0,36,1
74.0,37,1
74.0,42,1
74.0,43,1
79.0,5,1
79.0,13,1
79.0,17,0
79.0,18,0
79.0,21,0
79.0,23,1
79.0,31,0
79.0,32,1
79.0,38,0
79.0,41,1
79.0,43,0
79.0,44,0
79.0,47,0
84.0,0,1
84.0,5,0
84.0,7,0
84.0,17,1
84.0,18,0
84.0,19,1
84.0,25,1
84.0,34,1
84.0,38,1
84.0,40,0
84.0,42,0
84.0,43,0
84.0,45,0
84.0,46,0
86.0,2,1
86.0,6,0
86.0,7,0
86.0,9,0
86.0,22,0
86.0,25,1
86.0,32,0
86.0,38,0
86.0,42,1
91.0,5,1
91.0,10,1
91.0,17,0
91.0,21,1
91.0,33,1
91.0,38,1
91.0,40,0
91.0,48,0
91.0,49,1
95.0,6,0
95.0,7,1
95.0,12,1
95.0,16,1
95.0,20,1
95.0,23,0
95.0,26,0
95.0,42,1
101.0,2,0
101.0,4,1
101.0,10,1
101.0,15,1
101.0,19,1
101.0,23,0
101.0,25,0
101.0,34,0
101.0,38,1
101.0,40,1
101.0,42,1
101.0,44,1
101.0,45,0
101.0,46,0
105.0,0,0
105.0,1,1
105.0,8,0
105.0,22,0
105.0,26,1
105.0,36,1
105.0,40,1
109.0,7,1
109.0,12,0
109.0,24,1
109.0,25,0
109.0,28,0
109.0,31,1
109.0,33,0
109.0,34,1
109.0,35,0
109.0,42,1
112.0,2,1
112.0,9,1
112.0,13,1
112.0,15,0
112.0,18,0
