task,truth
5,1
14,0
35,0
39,0
55,0
91,0
114,0
123,1
124,0
164,0
171,0
176,0
177,1
179,1
189,0
197,0
209,0
239,0
323,0
348,0
355,0
396,0
412,0
434,0
462,0
466,0
491,0
508,0
532,0
540,0
614,0
651,0
669,0
695,0
744,1
751,0
769,0
791,0
805,0
828,0
837,0
851,0
859,0
866,0
870,0
912,1
947,0
973,0
992,1
1017,1
1023,0
1065,0
1077,0
1097,0
1109,0
1110,0
1157,0
1160,0
1166,0
1211,0
1214,0
1216,1
1229,0
1233,0
1237,0
1241,0
1275,0
1309,0
1325,0
1328,0
1340,1
1350,0
1387,0
1404,1
1434,0
1446,0
1495,0
1505,0
1513,0
1527,0
1566,0
1571,0
1584,0
1652,0
1659,0
1699,0
1782,0
1797,0
1829,0
1832,0
1886,1
1891,0
1892,0
1897,0
1920,0
1929,0
1947,0
1965,0
1969,0
1983,0
