task,truth
85,0
101,1
117,1
126,0
135,1
191,0
198,0
200,0
236,0
251,0
283,0
289,0
297,0
315,0
332,0
333,0
340,0
345,0
401,0
409,0
419,0
426,0
447,0
486,0
503,1
535,0
544,0
560,0
592,0
626,0
680,0
684,0
732,0
796,0
817,1
882,0
905,0
928,0
944,0
965,0
975,0
979,0
982,0
988,1
999,0
1042,0
1052,0
1055,0
1069,0
1095,0
1117,0
1123,0
1125,0
1142,0
1143,1
1156,0
1170,1
1172,0
1173,1
1192,0
1209,1
1267,0
1279,0
1301,0
1302,0
1321,0
1327,0
1337,1
1349,0
1354,0
1365,0
1367,0
1403,0
1410,0
1420,0
1422,0
1430,0
1432,0
1454,0
1472,0
1521,0
1549,0
1570,0
1575,0
1597,0
1608,0
1617,0
1634,1
1695,0
1705,0
1753,0
1786,0
1820,1
1822,0
1833,0
1842,0
1849,0
1904,0
1917,0
1925,0
