task,truth
32,0
43,0
49,0
64,0
121,0
169,0
266,0
267,0
272,0
301,0
307,0
320,0
325,0
329,0
351,0
354,0
407,0
459,1
463,0
510,0
511,0
514,1
557,0
572,0
581,0
585,0
601,0
629,0
641,0
676,0
710,0
738,0
741,0
745,0
782,0
815,1
864,0
869,0
935,0
970,0
972,0
983,0
989,0
1004,1
1007,0
1020,0
1039,0
1059,0
1083,0
1096,0
1111,0
1127,0
1135,0
1182,0
1184,0
1230,0
1246,1
1250,0
1252,0
1284,0
1287,0
1289,1
1304,0
1320,0
1355,0
1370,0
1375,0
1409,0
1445,0
1456,0
1465,0
1479,0
1480,0
1482,1
1493,0
1507,0
1562,0
1593,0
1624,0
1626,0
1643,0
1656,0
1725,0
1730,0
1758,0
1774,0
1791,1
1800,0
1838,0
1856,0
1873,0
1875,1
1883,0
1894,0
1919,0
1940,0
1974,0
1980,1
1986,0
1993,0
