task,truth
22,0
81,0
90,0
125,0
133,0
134,1
145,0
150,0
158,0
172,0
216,0
275,0
317,0
417,0
421,0
436,0
483,0
513,0
538,0
561,0
567,0
582,0
606,0
617,0
624,0
678,1
682,0
693,0
698,0
705,0
724,0
727,0
756,0
790,0
822,0
852,0
877,0
887,1
909,1
918,0
930,0
958,0
986,0
998,0
1000,0
1008,0
1018,1
1024,0
1025,0
1026,0
1045,0
1080,0
1081,0
1126,0
1177,0
1178,0
1185,0
1189,0
1194,0
1204,0
1210,0
1244,0
1271,1
1293,0
1341,1
1343,0
1348,0
1359,0
1361,0
1369,0
1437,0
1524,0
1616,0
1618,0
1621,0
1622,1
1629,0
1668,0
1697,0
1701,0
1736,0
1739,0
1742,0
1770,0
1776,0
1781,0
1792,0
1794,0
1811,1
1814,0
1844,0
1859,0
1860,0
1868,1
1878,0
1911,0
1913,0
1923,0
1926,1
1999,1
