task,truth
0,0
46,0
54,0
86,0
104,0
108,0
112,0
122,0
153,0
156,0
180,0
188,1
207,1
212,0
228,1
234,0
246,0
247,0
254,0
280,0
306,1
313,0
358,0
362,0
397,0
418,0
472,0
476,0
493,0
568,1
573,0
574,0
588,0
590,0
600,0
623,0
654,1
739,0
802,0
841,0
850,0
853,0
863,0
872,0
881,0
915,0
952,0
954,0
967,0
1010,0
1022,0
1048,0
1051,0
1068,0
1129,0
1208,0
1223,0
1259,0
1300,1
1308,0
1330,1
1347,0
1362,0
1376,0
1408,0
1485,0
1496,1
1497,0
1498,0
1522,0
1531,1
1534,0
1538,0
1540,0
1542,0
1555,0
1567,0
1592,0
1606,0
1661,0
1669,0
1687,0
1692,0
1694,0
1734,0
1746,0
1765,0
1772,0
1780,1
1784,0
1824,0
1857,1
1900,0
1909,0
1910,0
1935,0
1964,0
1971,0
1976,1
1998,0
