task,truth
11,0
13,1
59,1
63,0
151,0
175,0
201,0
210,0
224,0
258,0
296,0
310,1
324,0
352,0
378,0
398,0
427,0
458,0
484,0
553,0
583,0
593,0
604,0
630,0
635,0
671,0
672,0
687,1
720,0
757,0
760,0
771,0
819,0
831,0
867,1
873,0
885,0
911,0
934,0
942,0
951,0
963,0
994,0
1013,1
1058,0
1064,0
1116,0
1146,0
1148,0
1161,0
1163,0
1181,0
1190,0
1195,0
1196,0
1234,0
1238,0
1258,0
1291,0
1298,0
1314,0
1344,0
1353,1
1379,0
1418,0
1433,0
1444,1
1468,0
1487,0
1499,0
1501,0
1503,0
1508,0
1509,0
1529,1
1537,0
1582,0
1587,0
1628,0
1640,0
1649,0
1678,1
1696,0
1771,0
1779,0
1836,0
1848,0
1851,0
1853,0
1866,0
1871,1
1889,1
1895,0
1912,0
1938,0
1941,0
1952,0
1978,0
1992,0
1995,1
