task,truth
36,0
38,0
42,0
68,0
90,0
110,0
135,1
146,0
152,0
161,0
174,0
186,0
190,0
201,0
208,0
220,0
252,1
261,0
285,0
299,1
329,0
371,0
382,0
412,0
420,0
454,0
458,0
469,1
482,1
487,0
507,0
527,0
536,0
538,0
555,0
563,1
604,0
617,0
654,1
658,0
701,0
706,0
709,0
836,0
847,0
867,1
891,0
931,0
940,0
990,0
1011,0
1017,1
1039,0
1042,0
1043,0
1089,0
1108,0
1145,0
1187,1
1192,0
1232,0
1300,1
1307,0
1332,0
1343,0
1354,0
1363,0
1372,0
1400,0
1419,0
1436,0
1439,0
1537,0
1545,0
1555,0
1655,1
1686,0
1692,0
1697,0
1710,0
1711,0
1715,1
1721,0
1722,0
1739,0
1756,0
1764,0
1799,0
1816,0
1817,0
1824,0
1835,0
1867,0
1890,0
1910,0
1911,0
1913,0
1921,0
1929,0
1949,0
