task,truth
5,1
8,0
18,0
64,0
71,0
80,1
96,0
103,0
105,0
113,0
120,0
148,0
159,1
162,0
175,0
191,0
198,0
202,0
205,0
233,1
358,0
380,0
394,0
406,0
423,0
427,0
479,0
518,0
519,0
524,0
530,0
573,0
574,0
593,0
615,0
633,0
661,0
663,0
669,0
717,0
719,1
730,0
746,0
765,0
810,0
814,1
821,1
846,0
849,0
886,0
888,0
906,0
936,0
966,1
972,0
1003,0
1091,1
1151,0
1155,1
1178,0
1180,0
1194,0
1244,0
1245,0
1257,1
1277,0
1284,0
1320,0
1327,0
1334,0
1378,0
1386,0
1393,0
1396,1
1412,1
1420,0
1425,0
1440,0
1482,1
1499,0
1543,0
1549,0
1578,0
1579,0
1654,0
1687,0
1695,0
1718,0
1811,1
1830,0
1842,0
1865,0
1880,0
1957,0
1958,0
1972,0
1977,1
1978,0
1979,0
1994,1
