task,truth
4,0
66,0
100,1
104,0
123,1
126,0
129,0
196,0
222,0
227,1
263,0
269,0
278,0
292,0
343,0
369,0
385,0
393,0
405,1
451,1
499,0
515,0
551,0
565,0
580,0
584,0
594,0
607,0
653,0
656,0
687,1
704,0
720,0
726,0
782,0
790,0
822,0
823,0
862,0
869,0
890,0
918,0
960,0
980,0
992,1
999,0
1028,0
1044,0
1084,0
1090,1
1095,0
1097,0
1134,0
1138,0
1158,1
1167,0
1179,0
1181,0
1221,1
1240,0
1255,0
1262,0
1265,1
1292,0
1306,1
1311,0
1316,0
1318,0
1329,1
1371,0
1389,0
1390,0
1442,0
1444,1
1457,0
1458,0
1480,0
1492,0
1494,0
1546,1
1583,0
1605,0
1626,0
1638,0
1653,0
1659,0
1694,0
1696,0
1700,0
1769,0
1795,1
1796,0
1804,0
1810,0
1815,0
1845,0
1851,0
1861,1
1945,0
1952,0
