worker,task,answer
0.0,0,1
0.0,6,1
0.0,7,1
0.0,8,0
0.0,12,0
0.0,18,0
0.0,20,0
0.0,22,1
0.0,32,0
0.0,33,1
0.0,41,0
0.0,48,1
2.0,0,1
2.0,2,1
2.0,4,1
2.0,13,0
2.0,19,0
2.0,21,1
2.0,24,0
2.0,26,0
2.0,28,0
2.0,29,0
2.0,31,1
2.0,33,0
2.0,34,1
2.0,35,1
2.0,43,1
4.0,0,1
4.0,3,0
4.0,8,0
4.0,10,1
4.0,12,0
4.0,13,0
4.0,15,1
4.0,20,0
4.0,24,0
4.0,29,0
4.0,30,0
4.0,32,1
4.0,34,0
4.0,37,0
10.0,1,0
10.0,7,0
10.0,9,1
10.0,16,1
10.0,25,0
10.0,28,0
10.0,34,1
10.0,48,0
13.0,5,0
13.0,7,0
13.0,10,0
13.0,17,1
13.0,27,0
13.0,33,0
13.0,38,1
13.0,42,0
13.0,46,0
13.0,47,1
18.0,2,1
18.0,3,1
18.0,23,1
18.0,25,1
18.0,29,1
18.0,30,0
18.0,34,1
18.0,35,1
18.0,46,1
18.0,48,1
19.0,10,1
19.0,19,1
19.0,21,0
19.0,24,0
19.0,32,0
19.0,34,0
19.0,39,0
19.0,41,1
19.0,43,1
27.0,2,1
27.0,5,0
27.0,6,1
27.0,15,0
27.0,16,0
27.0,17,0
27.0,22,0
27.0,27,1
27.0,31,1
27.0,32,0
27.0,34,0
27.0,43,1
27.0,49,1
28.0,0,1
28.0,9,0
28.0,17,0
28.0,19,0
28.0,20,1
28.0,21,0
28.0,28,0
28.0,30,1
28.0,32,0
28.0,41,1
28.0,47,1
36.0,1,0
36.0,2,1
36.0,10,1
36.0,14,0
36.0,20,0
36.0,21,0
36.0,22,1
36.0,35,1
36.0,36,0
36.0,41,0
39.0,3,1
39.0,11,0
39.0,14,0
39.0,17,0
39.0,18,1
39.0,22,1
39.0,27,0
39.0,30,0
39.0,31,1
39.0,32,0
39.0,33,0
39.0,36,1
39.0,49,0
41.0,7,1
41.0,8,0
