task,truth
6,0
36,0
71,0
81,0
83,0
150,0
161,0
174,0
196,0
205,0
234,0
238,0
256,0
300,0
373,0
374,0
403,0
413,0
427,0
460,0
504,0
507,0
508,0
515,0
537,0
558,0
566,0
569,1
570,0
571,0
588,0
598,0
610,0
621,0
685,1
701,0
733,0
739,0
759,0
792,0
834,0
840,0
855,0
944,0
949,0
998,0
1012,0
1017,1
1023,0
1096,0
1116,0
1127,0
1163,0
1165,0
1180,0
1182,0
1188,0
1190,0
1191,0
1198,0
1249,0
1267,0
1271,1
1272,0
1283,0
1327,0
1353,1
1377,0
1380,0
1394,1
1406,0
1435,0
1467,0
1473,0
1486,0
1499,0
1505,0
1506,0
1552,0
1570,0
1579,0
1594,0
1602,1
1630,0
1637,0
1645,0
1667,0
1689,0
1693,0
1708,0
1722,0
1756,0
1782,0
1832,0
1844,0
1905,1
1970,1
1984,0
1990,0
1992,0
