task,truth
31,0
90,0
138,0
157,0
169,0
182,0
241,0
261,0
277,0
305,0
308,0
332,0
345,0
353,0
369,0
370,0
371,0
375,0
387,1
397,0
451,1
459,1
473,0
487,0
502,0
512,0
530,0
568,1
597,0
599,1
624,0
689,0
708,0
760,0
762,1
785,0
800,0
832,0
842,0
863,0
894,0
907,0
908,0
913,0
917,0
918,0
924,0
957,0
968,0
984,0
1006,0
1016,1
1030,1
1068,0
1113,0
1129,0
1175,1
1179,0
1184,0
1238,0
1291,0
1296,0
1315,0
1367,0
1370,0
1386,0
1390,0
1427,0
1449,0
1457,0
1488,0
1490,0
1491,1
1512,0
1523,0
1536,0
1563,0
1571,0
1589,0
1597,0
1632,1
1635,0
1656,0
1658,0
1662,1
1691,1
1706,0
1715,1
1736,0
1747,0
1761,0
1810,0
1815,0
1820,1
1887,1
1904,0
1949,0
1950,0
1951,0
1999,1
