task,truth
30,0
54,0
140,0
152,0
158,0
164,0
178,0
213,0
273,0
297,0
309,0
310,1
314,0
318,0
363,0
405,1
407,0
434,0
464,0
469,1
471,0
474,0
495,0
520,0
529,0
587,0
590,0
607,0
612,0
614,0
615,0
633,0
661,0
662,0
663,0
693,0
720,0
754,1
775,1
783,0
784,0
793,0
810,0
817,1
819,0
826,0
895,0
902,0
963,0
980,0
994,0
1009,0
1035,0
1048,0
1052,0
1062,0
1070,0
1118,0
1122,1
1147,0
1153,0
1169,0
1223,0
1258,0
1276,0
1281,0
1306,1
1308,0
1331,0
1336,0
1340,1
1358,0
1369,0
1396,1
1403,0
1411,0
1423,0
1426,1
1434,0
1458,0
1545,0
1554,0
1592,0
1614,0
1617,0
1626,0
1628,0
1634,1
1646,0
1680,0
1698,0
1783,0
1805,0
1813,0
1827,0
1907,0
1926,1
1973,0
1977,1
1994,1
