task,truth
47,0
153,0
195,0
199,0
201,0
203,0
210,0
233,1
243,0
249,0
250,0
263,0
306,1
313,0
327,0
337,0
347,0
351,0
389,0
390,0
391,0
411,0
425,0
431,0
455,0
486,0
492,0
496,0
509,0
511,0
521,0
549,0
565,0
581,0
617,0
634,0
654,1
679,0
728,0
744,1
757,0
773,0
806,0
809,0
880,0
890,0
905,0
919,0
934,0
938,0
965,0
1021,1
1049,0
1054,0
1076,0
1085,1
1088,0
1106,1
1130,0
1205,0
1222,0
1229,0
1246,1
1312,0
1325,0
1329,1
1338,0
1351,0
1363,0
1374,0
1385,0
1392,0
1399,0
1409,0
1429,0
1440,0
1441,0
1474,0
1483,0
1509,0
1515,0
1525,0
1527,0
1564,0
1636,0
1716,1
1718,0
1729,1
1734,0
1754,1
1780,1
1784,0
1794,0
1816,0
1829,0
1860,0
1865,0
1919,0
1991,0
1993,0
