task,truth
11,0
16,0
45,0
50,0
108,0
109,0
129,0
130,0
137,0
168,1
212,0
230,0
240,1
242,0
259,0
265,0
282,0
302,1
346,0
354,0
361,0
401,0
423,0
424,0
439,0
465,0
472,0
488,0
501,0
528,0
534,0
544,0
548,0
550,0
552,0
608,0
625,0
650,0
653,0
672,0
682,0
686,0
699,0
717,0
743,0
745,0
752,0
771,0
780,0
788,0
833,0
848,0
854,0
915,0
921,0
989,0
990,0
995,0
1018,1
1028,0
1031,0
1034,1
1097,0
1162,0
1181,0
1241,0
1262,0
1366,0
1375,0
1389,0
1439,0
1446,0
1448,0
1480,0
1482,1
1502,0
1557,0
1566,0
1574,0
1590,0
1600,0
1621,0
1643,0
1672,0
1678,1
1688,0
1692,0
1719,1
1726,1
1749,0
1767,0
1776,0
1790,0
1825,1
1830,0
1835,0
1869,0
1895,0
1961,0
1981,0
