task,truth
74,1
79,0
91,0
138,0
140,0
179,1
185,0
199,0
215,0
247,0
253,0
262,0
276,1
313,0
314,0
334,0
358,0
379,0
433,0
434,0
507,0
511,0
532,0
540,0
575,0
586,1
589,1
592,0
615,0
626,0
648,0
649,0
740,0
816,0
831,0
834,0
852,0
853,0
859,0
873,0
919,0
930,0
931,0
954,0
992,1
1032,1
1037,0
1043,0
1065,0
1114,0
1124,0
1167,0
1190,0
1199,0
1208,0
1249,0
1254,0
1270,0
1284,0
1296,0
1309,0
1347,0
1352,0
1363,0
1371,0
1394,1
1406,0
1410,0
1456,0
1465,0
1485,0
1504,0
1529,1
1530,0
1558,0
1569,0
1571,0
1615,0
1627,0
1647,0
1674,0
1676,0
1681,0
1686,0
1709,0
1710,0
1723,0
1732,0
1733,0
1748,0
1756,0
1759,0
1800,0
1821,0
1824,0
1842,0
1881,0
1923,0
1979,0
1990,0
