task,truth
26,0
41,0
75,0
80,1
111,0
144,1
189,0
208,0
211,0
228,1
242,0
243,0
250,0
255,1
275,0
297,0
321,1
342,0
389,0
390,0
399,0
413,0
428,0
465,0
478,0
483,0
500,0
541,0
542,0
557,0
561,0
563,1
600,0
605,0
646,0
660,0
704,0
709,0
729,0
776,0
797,0
807,0
814,1
821,1
837,0
847,0
868,0
875,0
880,0
882,0
893,0
910,0
946,0
949,0
976,0
996,0
1015,0
1033,0
1041,0
1079,1
1095,0
1112,0
1126,0
1135,0
1172,0
1195,0
1217,0
1276,0
1317,0
1326,0
1335,0
1340,1
1372,0
1397,0
1399,0
1402,0
1421,0
1432,0
1438,0
1443,0
1450,0
1459,0
1474,0
1481,1
1489,1
1513,0
1539,0
1549,0
1555,0
1557,0
1582,0
1583,0
1657,0
1680,0
1688,0
1713,1
1719,1
1771,0
1787,0
1952,0
