task,truth
4,0
6,0
52,1
63,0
87,0
117,1
118,0
172,0
191,0
196,0
207,1
219,0
221,0
284,0
300,0
304,0
319,0
332,0
365,0
366,0
383,0
405,1
406,0
409,0
411,0
414,0
419,0
430,0
455,0
485,1
512,0
528,0
565,0
573,0
591,0
619,0
662,0
665,0
668,0
712,0
746,0
749,1
764,0
768,0
784,0
809,0
829,0
842,0
849,0
867,1
889,0
918,0
928,0
934,0
953,0
988,1
1021,1
1023,0
1027,0
1059,0
1089,0
1093,0
1103,1
1137,0
1140,0
1150,0
1157,0
1216,1
1228,0
1231,0
1232,0
1272,0
1283,0
1334,0
1365,0
1367,0
1405,0
1447,0
1519,0
1531,1
1536,0
1579,0
1624,0
1625,0
1653,0
1654,0
1684,0
1687,0
1696,0
1828,0
1890,0
1949,0
1957,0
1964,0
1968,0
1972,0
1982,0
1983,0
1984,0
1998,0
