task,truth
16,0
39,0
50,0
54,0
56,0
62,0
72,0
78,1
96,0
98,0
119,0
136,0
152,0
176,0
222,0
257,1
347,0
356,0
361,0
369,0
394,0
407,0
424,0
460,0
464,0
473,0
475,0
487,0
489,0
498,0
501,0
530,0
556,0
584,0
606,0
673,0
676,0
679,0
698,0
703,0
724,0
726,0
738,0
744,1
771,0
780,0
790,0
832,0
833,0
848,0
860,0
874,1
884,0
903,0
938,0
965,0
983,0
999,0
1040,1
1046,0
1084,0
1145,0
1153,0
1168,0
1183,0
1184,0
1197,0
1210,0
1220,1
1241,0
1264,0
1277,0
1286,1
1336,0
1343,0
1368,1
1382,0
1385,0
1395,0
1417,0
1455,1
1496,1
1537,0
1545,0
1564,0
1586,0
1594,0
1609,0
1663,0
1694,0
1712,0
1730,0
1764,0
1784,0
1797,0
1853,0
1897,0
1901,0
1908,0
1988,0
