task,truth
13,1
15,0
46,0
51,0
107,0
123,1
131,0
204,0
217,0
254,0
260,0
327,0
335,0
341,0
393,0
408,0
421,0
436,0
470,0
504,0
508,0
571,0
578,0
581,0
637,0
655,0
681,0
739,0
796,0
803,0
818,0
822,0
843,0
845,0
857,0
939,0
977,0
995,0
1034,1
1038,1
1047,0
1054,0
1063,1
1087,0
1123,0
1130,0
1147,0
1152,0
1166,0
1169,0
1261,1
1262,0
1269,0
1292,0
1308,0
1323,0
1353,1
1370,0
1381,0
1407,0
1411,0
1416,0
1419,0
1436,0
1440,0
1458,0
1475,0
1479,0
1482,1
1510,0
1517,1
1525,0
1546,1
1554,0
1568,0
1572,0
1580,0
1611,0
1622,1
1629,0
1673,0
1675,0
1689,0
1695,0
1715,1
1717,0
1740,0
1778,0
1804,0
1840,0
1843,0
1860,0
1868,1
1887,1
1935,0
1938,0
1942,0
1945,0
1971,0
1989,0
