worker,task,answer
7.0,17,1
7.0,21,1
7.0,24,0
7.0,27,1
7.0,31,1
7.0,32,1
7.0,35,1
7.0,36,0
7.0,38,1
15.0,10,1
15.0,13,1
15.0,24,1
15.0,27,1
15.0,31,1
15.0,34,1
15.0,36,0
15.0,41,0
15.0,46,0
15.0,49,1
18.0,4,1
18.0,6,0
18.0,12,0
18.0,13,1
18.0,15,1
18.0,17,0
18.0,28,1
18.0,36,0
18.0,47,1
19.0,1,1
19.0,4,1
19.0,5,0
19.0,13,1
19.0,19,0
19.0,22,1
19.0,25,0
19.0,29,1
19.0,30,1
19.0,48,0
19.0,49,0
21.0,1,0
21.0,4,0
21.0,9,1
21.0,16,0
21.0,30,0
21.0,40,0
25.0,11,1
25.0,15,1
25.0,17,0
25.0,20,0
25.0,21,1
25.0,22,1
25.0,25,1
25.0,27,1
25.0,29,1
25.0,31,1
25.0,39,0
25.0,40,0
25.0,45,0
25.0,48,1
32.0,3,0
32.0,4,1
32.0,5,1
32.0,6,0
32.0,10,1
32.0,18,1
32.0,21,1
32.0,32,1
32.0,33,1
32.0,44,1
34.0,1,1
34.0,34,0
34.0,35,0
34.0,38,1
34.0,42,1
34.0,45,0
34.0,47,0
34.0,49,1
38.0,1,0
38.0,5,0
38.0,12,0
38.0,15,1
38.0,18,1
38.0,25,0
38.0,27,0
38.0,31,0
38.0,34,1
39.0,8,1
39.0,9,1
39.0,10,0
39.0,18,1
39.0,19,0
39.0,20,1
39.0,22,0
39.0,26,1
39.0,28,1
39.0,37,0
39.0,40,1
39.0,48,0
42.0,4,0
42.0,8,0
42.0,9,0
42.0,10,1
42.0,11,0
42.0,25,0
42.0,34,1
42.0,38,0
42.0,39,0
42.0,40,0
43.0,4,1
43.0,5,1
43.0,8,1
43.0,14,1
43.0,17,1
43.0,20,0
43.0,22,1
43.0,35,1
43.0,37,1
43.0,38,0
43.0,42,0
43.0,44,0
43.0,49,1
45.0,0,0
45.0,7,1
45.0,15,0
45.0,23,0
45.0,28,1
45.0,32,1
45.0,40,0
45.0,42,1
45.0,46,1
45.0,47,1
49.0,4,1
49.0,5,0
49.0,15,0
49.0,17,0
49.0,21,1
49.0,27,0
49.0,28,1
49.0,29,0
49.0,34,0
49.0,39,0
49.0,43,0
49.0,48,1
54.0,3,1
54.0,4,1
54.0,8,1
54.0,11,1
54.0,22,0
54.0,23,0
54.0,24,0
54.0,27,1
54.0,30,0
54.0,34,0
54.0,44,0
54.0,45,0
54.0,47,0
59.0,6,0
59.0,14,0
59.0,16,1
59.0,19,0
59.0,25,0
59.0,26,0
59.0,29,1
59.0,38,0
59.0,47,1
59.0,48,0
59.0,49,1
67.0,13,0
67.0,19,1
67.0,20,1
67.0,21,1
67.0,31,1
67.0,37,0
67.0,39,0
67.0,42,0
69.0,1,0
69.0,2,0
69.0,6,1
69.0,18,1
69.0,27,1
69.0,29,1
69.0,48,0
71.0,6,1
71.0,8,1
71.0,20,1
71.0,21,1
71.0,22,1
71.0,23,1
71.0,26,0
71.0,28,1
71.0,29,0
71.0,38,0
72.0,7,1
72.0,9,1
72.0,11,1
72.0,13,0
72.0,21,0
72.0,22,0
72.0,23,0
72.0,26,1
72.0,31,0
72.0,38,1
72.0,42,0
72.0,43,0
72.0,46,1
76.0,2,0
76.0,11,0
76.0,20,1
76.0,23,1
76.0,27,0
76.0,47,1
76.0,48,0
87.0,0,1
87.0,7,0
87.0,12,0
87.0,13,1
87.0,17,1
87.0,18,0
87.0,26,1
87.0,36,1
87.0,44,1
87.0,45,0
91.0,1,1
91.0,2,0
91.0,8,0
91.0,10,1
91.0,11,0
91.0,13,1
91.0,14,1
91.0,25,0
91.0,28,1
91.0,36,1
91.0,38,1
91.0,39,0
91.0,41,0
91.0,49,1
96.0,0,0
96.0,5,1
96.0,6,0
96.0,12,0
96.0,33,0
96.0,34,0
96.0,36,1
96.0,37,1
96.0,48,0
98.0,0,1
98.0,4,0
98.0,11,0
98.0,12,0
98.0,35,1
98.0,38,0
98.0,40,0
98.0,42,1
110.0,4,0
110.0,6,1
110.0,7,1
110.0,15,1
110.0,16,1
110.0,21,1
110.0,28,1
110.0,30,1
110.0,31,0
110.0,48,0
116.0,4,1
116.0,10,1
116.0,17,0
116.0,20,0
116.0,21,1
116.0,27,1
116.0,30,1
116.0,46,1
117.0,1,1
117.0,2,0
117.0,7,1
117.0,11,1
117.0,28,1
117.0,31,0
117.0,32,1
117.0,33,0
117.0,36,1
117.0,37,1
117.0,38,1
117.0,43,0
117.0,44,1
117.0,46,1
117.0,48,0
117.0,49,0
124.0,6,0
124.0,21,0
124.0,23,0
124.0,26,1
124.0,29,0
124.0,30,0
124.0,35,1
124.0,41,0
124.0,46,1
124.0,48,0
124.0,49,0
127.0,1,0
127.0,4,0
127.0,6,0
127.0,16,1
127.0,36,0
127.0,37,1
127.0,42,0
127.0,48,1
128.0,1,0
128.0,5,1
128.0,7,1
128.0,14,1
128.0,18,0
128.0,19,0
128.0,28,1
128.0,45,1
128.0,46,1
132.0,0,1
132.0,1,1
132.0,2,1
132.0,6,1
132.0,17,1
132.0,29,1
132.0,38,0
132.0,45,1
132.0,46,0
134.0,28,0
134.0,34,1
134.0,35,0
134.0,38,0
134.0,43,1
134.0,47,0
134.0,48,0
138.0,15,0
138.0,23,0
138.0,28,1
138.0,31,1
138.0,33,1
138.0,35,0
138.0,38,1
138.0,39,0
138.0,42,0
143.0,1,1
143.0,2,1
143.0,8,1
143.0,15,1
143.0,16,0
143.0,19,1
143.0,24,0
143.0,33,1
143.0,42,0
143.0,45,1
146.0,0,0
146.0,16,0
146.0,26,1
146.0,28,0
146.0,35,1
146.0,39,1
146.0,41,0
146.0,47,0
147.0,0,0
147.0,1,1
147.0,2,0
147.0,6,1
147.0,19,0
147.0,22,1
147.0,32,1
147.0,34,0
147.0,39,1
147.0,48,0
148.0,1,0
148.0,2,0
148.0,3,1
148.0,5,1
148.0,6,1
148.0,13,1
148.0,14,1
148.0,18,0
148.0,22,1
148.0,28,1
148.0,44,0
148.0,47,1
148.0,48,1
148.0,49,1
150.0,2,0
150.0,5,0
150.0,10,1
150.0,15,0
150.0,20,0
150.0,21,0
150.0,32,1
150.0,33,0
150.0,34,1
150.0,39,1
150.0,45,0
157.0,0,0
157.0,1,0
157.0,2,0
157.0,4,1
157.0,7,1
157.0,13,1
157.0,14,1
157.0,20,1
157.0,23,1
157.0,29,1
157.0,32,0
157.0,39,0
157.0,40,1
157.0,41,0
157.0,46,0
157.0,47,1
157.0,48,1
175.0,0,1
175.0,5,0
175.0,23,1
175.0,26,0
175.0,31,1
175.0,43,1
178.0,2,0
178.0,5,0
178.0,13,1
178.0,31,0
178.0,37,1
178.0,40,1
178.0,45,0
178.0,46,1
181.0,15,0
181.0,21,1
181.0,22,0
181.0,23,0
181.0,29,1
181.0,30,0
181.0,31,1
181.0,33,0
181.0,40,1
181.0,43,1
184.0,3,0
184.0,8,0
184.0,12,0
184.0,16,0
184.0,19,1
184.0,20,0
184.0,21,1
184.0,24,0
184.0,29,0
184.0,30,0
184.0,31,1
184.0,32,1
184.0,36,1
184.0,38,1
184.0,40,0
184.0,43,1
186.0,11,0
186.0,14,1
186.0,15,1
186.0,17,1
186.0,28,0
186.0,37,1
186.0,39,1
186.0,41,1
186.0,47,1
189.0,5,0
189.0,8,1
189.0,9,0
189.0,12,0
189.0,20,0
189.0,21,1
189.0,24,0
189.0,28,0
189.0,38,0
189.0,41,1
189.0,44,1
189.0,47,1
193.0,6,0
193.0,9,1
193.0,12,1
193.0,13,1
193.0,18,0
193.0,25,0
193.0,37,0
193.0,38,0
193.0,41,1
193.0,43,0
193.0,44,0
196.0,11,0
196.0,12,1
196.0,14,0
196.0,22,0
196.0,30,1
196.0,31,0
196.0,32,1
196.0,35,0
196.0,38,1
196.0,40,1
199.0,1,1
199.0,4,1
199.0,8,0
199.0,10,0
199.0,12,0
199.0,13,1
199.0,17,1
199.0,23,0
199.0,33,0
199.0,40,1
199.0,46,0
199.0,48,0
199.0,49,1
