task,truth
2,0
7,0
40,0
79,0
115,0
129,0
152,0
153,0
203,0
234,0
274,0
304,0
360,0
365,0
383,0
407,0
424,0
471,0
487,0
556,0
570,0
581,0
584,0
595,0
605,0
615,0
630,0
646,0
648,0
651,0
652,0
674,0
681,0
696,0
729,0
732,0
765,0
804,0
829,0
840,0
848,0
891,0
892,0
903,0
914,0
917,0
974,1
997,0
1013,1
1046,0
1050,0
1059,0
1103,1
1107,0
1108,0
1173,1
1196,0
1217,0
1218,0
1220,1
1228,0
1260,0
1332,0
1337,1
1385,0
1388,0
1413,0
1444,1
1467,0
1472,0
1480,0
1537,0
1572,0
1583,0
1610,0
1646,0
1674,0
1678,1
1688,0
1706,0
1714,0
1738,0
1745,0
1749,0
1753,0
1762,0
1763,0
1799,0
1809,0
1820,1
1841,0
1847,0
1850,0
1869,0
1927,1
1932,0
1933,0
1971,0
1975,0
1997,0
