task,truth
1,1
8,0
11,0
17,0
21,0
33,0
95,0
97,0
125,0
142,0
180,0
216,0
278,0
287,0
289,0
290,0
296,0
300,0
309,0
316,1
317,0
321,1
353,0
373,0
403,0
415,0
423,0
439,0
503,1
531,0
535,0
536,0
549,0
567,0
611,0
632,0
670,0
756,0
776,0
831,0
879,0
889,0
890,0
896,1
918,0
928,0
939,0
941,0
943,0
953,0
958,0
989,0
1002,0
1020,0
1031,0
1039,0
1058,0
1062,0
1063,1
1079,1
1088,0
1109,0
1111,0
1129,0
1132,0
1138,0
1177,0
1184,0
1189,0
1280,0
1286,1
1293,0
1296,0
1300,1
1303,1
1314,0
1393,0
1427,0
1503,0
1521,0
1546,1
1563,0
1594,0
1625,0
1660,0
1673,0
1686,0
1739,0
1752,0
1754,1
1756,0
1806,0
1883,0
1915,0
1920,0
1925,0
1938,0
1945,0
1951,0
1955,0
