task,truth
14,0
29,0
47,0
52,1
81,0
104,0
118,0
131,0
155,0
158,0
172,0
175,0
193,0
204,0
205,0
222,0
229,0
230,0
240,1
250,0
308,0
338,0
362,0
374,0
392,0
402,0
431,0
436,0
437,0
453,0
455,0
459,1
472,0
475,0
477,0
501,0
505,0
520,0
530,0
539,0
560,0
618,0
627,0
640,0
657,0
675,0
689,0
723,0
744,1
809,0
822,0
823,0
824,0
844,0
846,0
932,0
967,0
980,0
1015,0
1032,1
1033,0
1045,0
1076,0
1141,0
1151,0
1222,0
1229,0
1248,1
1277,0
1305,0
1310,0
1315,0
1321,0
1331,0
1336,0
1345,0
1363,0
1380,0
1415,0
1434,0
1476,0
1496,1
1518,0
1526,0
1532,0
1607,0
1623,0
1637,0
1649,0
1719,1
1732,0
1750,0
1794,0
1817,0
1837,1
1865,0
1872,0
1881,0
1909,0
1952,0
