task,truth
57,1
119,0
136,0
145,0
218,0
243,0
244,0
261,0
310,1
329,0
351,0
476,0
504,0
529,0
558,0
592,0
594,0
621,0
677,0
688,1
690,0
700,0
702,0
706,0
714,0
758,0
760,0
761,0
785,0
800,0
805,0
810,0
812,0
814,1
815,1
816,0
839,0
850,0
894,0
908,0
910,0
911,0
912,1
926,0
929,0
985,1
994,0
1014,0
1037,0
1049,0
1071,0
1073,0
1091,1
1097,0
1136,0
1146,0
1159,0
1164,0
1167,0
1170,1
1182,0
1249,0
1257,1
1285,0
1290,0
1291,0
1319,1
1339,0
1348,0
1387,0
1422,0
1429,0
1430,0
1459,0
1461,0
1466,0
1471,0
1497,0
1513,0
1536,0
1551,0
1555,0
1613,0
1615,0
1663,0
1677,0
1681,0
1716,1
1725,0
1761,0
1780,1
1842,0
1871,1
1911,0
1919,0
1934,0
1941,0
1949,0
1956,0
1999,1
