task,truth
3,0
13,1
48,0
59,1
87,0
102,0
105,0
106,1
123,1
177,1
210,0
212,0
221,0
260,0
350,0
352,0
355,0
372,0
418,0
443,0
492,0
495,0
498,0
507,0
516,0
540,0
602,0
614,0
617,0
628,0
629,0
643,0
658,0
678,1
699,0
719,1
745,0
789,0
791,0
803,0
828,0
836,0
875,0
885,0
893,0
907,0
922,0
927,0
972,0
1006,0
1017,1
1029,1
1083,0
1112,0
1123,0
1135,0
1211,0
1221,1
1224,0
1267,0
1312,0
1396,1
1421,0
1436,0
1462,0
1463,1
1468,0
1481,1
1485,0
1486,0
1529,1
1564,0
1578,0
1585,0
1588,0
1596,1
1609,0
1617,0
1628,0
1634,1
1645,0
1700,0
1703,0
1712,0
1733,0
1737,0
1798,0
1810,0
1816,0
1838,0
1858,0
1873,0
1917,0
1918,0
1921,0
1936,0
1939,0
1988,0
1991,0
1998,0
