task,truth
22,0
53,0
65,0
68,0
94,0
103,0
139,0
143,0
151,0
179,1
248,1
254,0
271,0
282,0
293,0
303,0
315,0
320,0
322,0
332,0
361,0
413,0
441,1
447,0
448,0
452,0
485,1
512,0
562,0
569,1
571,0
591,0
608,0
609,0
620,0
626,0
636,0
653,0
685,1
693,0
701,0
713,1
733,0
746,0
772,0
796,0
797,0
851,0
858,0
884,0
895,0
899,0
965,0
999,0
1004,1
1075,0
1089,0
1117,0
1127,0
1144,1
1232,0
1243,0
1250,0
1268,0
1282,1
1292,0
1295,0
1307,0
1333,0
1335,0
1347,0
1351,0
1353,1
1366,0
1391,0
1397,0
1439,0
1455,1
1460,0
1492,0
1500,0
1512,0
1523,0
1533,1
1539,0
1541,0
1548,0
1553,0
1581,0
1595,0
1643,0
1696,0
1705,0
1713,1
1718,0
1769,0
1886,1
1893,0
1981,0
1989,0
