task,truth
37,0
41,0
82,0
86,0
100,1
108,0
132,0
156,0
182,0
201,0
217,0
228,1
276,1
277,0
291,0
312,0
339,0
391,0
420,0
429,0
444,1
460,0
467,0
488,0
497,0
500,0
508,0
521,0
524,0
526,1
543,0
551,0
582,0
603,0
641,0
647,0
679,0
697,0
798,0
819,0
825,0
832,0
833,0
855,0
862,0
872,0
902,0
915,0
930,0
952,0
976,0
979,0
1003,0
1016,1
1065,0
1080,0
1126,0
1148,0
1161,0
1162,0
1187,1
1195,0
1201,0
1237,0
1255,0
1256,0
1259,0
1265,1
1364,0
1449,0
1469,1
1507,0
1522,0
1528,0
1545,0
1550,0
1570,0
1576,0
1602,1
1612,0
1614,0
1619,0
1624,0
1632,1
1651,0
1670,0
1675,0
1683,0
1689,0
1731,0
1743,0
1778,0
1784,0
1787,0
1856,0
1859,0
1894,0
1929,0
1960,1
1984,0
