worker,task,answer
9.0,1,0
9.0,10,1
9.0,13,1
9.0,19,0
9.0,20,0
9.0,21,1
9.0,23,1
9.0,24,0
9.0,28,1
9.0,32,0
9.0,37,1
9.0,41,0
9.0,43,1
14.0,2,0
14.0,5,0
14.0,10,1
14.0,14,1
14.0,18,1
14.0,21,1
14.0,25,1
14.0,28,1
14.0,30,1
14.0,32,0
14.0,37,0
14.0,39,0
15.0,1,0
15.0,5,1
15.0,10,0
15.0,13,0
15.0,17,0
15.0,21,1
15.0,23,1
15.0,24,1
15.0,28,1
15.0,31,0
15.0,34,0
15.0,36,0
15.0,39,0
15.0,45,1
15.0,46,0
16.0,1,0
16.0,2,0
16.0,8,1
16.0,10,1
16.0,11,1
16.0,16,1
16.0,19,1
16.0,21,1
16.0,23,1
16.0,27,1
16.0,30,1
16.0,35,0
16.0,36,1
16.0,40,1
16.0,41,0
16.0,44,0
16.0,47,0
16.0,48,1
16.0,49,0
22.0,4,1
22.0,7,0
22.0,11,1
22.0,20,1
22.0,21,1
22.0,22,1
22.0,23,0
22.0,25,0
22.0,36,0
22.0,37,1
22.0,40,0
22.0,43,0
22.0,45,0
22.0,48,1
22.0,49,0
23.0,2,0
23.0,5,0
23.0,9,1
23.0,15,0
23.0,19,1
23.0,23,1
23.0,25,1
23.0,27,0
23.0,28,0
23.0,30,0
23.0,35,1
23.0,36,1
23.0,48,0
27.0,0,0
27.0,7,1
27.0,12,0
27.0,13,0
27.0,14,0
27.0,22,0
27.0,26,0
27.0,33,1
27.0,34,0
27.0,44,0
27.0,46,0
29.0,2,0
29.0,3,1
29.0,7,1
29.0,10,1
29.0,12,0
29.0,13,0
29.0,17,0
29.0,21,0
29.0,23,0
29.0,24,1
29.0,25,0
29.0,28,1
29.0,29,0
29.0,30,0
29.0,36,0
29.0,38,1
29.0,41,0
29.0,44,1
29.0,49,0
31.0,1,0
31.0,10,1
31.0,12,1
31.0,13,0
31.0,15,0
31.0,18,0
31.0,19,1
31.0,20,0
31.0,21,0
31.0,32,0
31.0,39,0
31.0,41,1
31.0,45,0
31.0,47,0
35.0,1,0
35.0,4,1
35.0,5,0
35.0,19,0
35.0,21,1
35.0,27,1
35.0,29,0
35.0,31,1
35.0,32,0
35.0,33,0
35.0,37,1
35.0,39,0
35.0,48,0
36.0,2,1
36.0,8,0
36.0,13,1
36.0,17,1
36.0,18,0
36.0,20,0
36.0,23,1
36.0,24,1
36.0,31,1
36.0,41,0
36.0,43,1
36.0,46,1
39.0,0,0
39.0,3,0
39.0,4,1
39.0,9,1
39.0,12,0
39.0,14,1
39.0,20,1
39.0,23,0
39.0,28,0
39.0,30,1
39.0,36,1
39.0,37,0
39.0,39,1
39.0,40,0
39.0,43,1
39.0,46,1
39.0,49,1
42.0,4,0
42.0,6,0
42.0,7,0
42.0,28,1
42.0,32,0
42.0,35,0
42.0,37,1
42.0,41,0
42.0,46,1
42.0,48,1
42.0,49,0
43.0,2,1
43.0,4,1
43.0,6,0
43.0,12,1
43.0,14,0
43.0,18,0
43.0,25,0
43.0,27,1
43.0,29,0
43.0,30,0
43.0,32,1
43.0,34,0
43.0,35,1
43.0,43,1
