task,truth
32,0
79,0
82,0
92,0
101,1
125,0
128,0
161,0
163,0
193,0
213,0
224,0
250,0
276,1
293,0
312,0
320,0
329,0
342,0
343,0
389,0
454,0
475,0
560,0
588,0
590,0
617,0
629,0
665,0
670,0
684,0
689,0
693,0
737,0
744,1
779,0
817,1
829,0
877,0
888,0
898,0
903,0
920,0
938,0
972,0
1004,1
1013,1
1044,0
1076,0
1083,0
1104,0
1126,0
1137,0
1163,0
1218,0
1265,1
1282,1
1290,0
1303,1
1366,0
1385,0
1389,0
1398,0
1411,0
1429,0
1433,0
1443,0
1445,0
1456,0
1487,0
1499,0
1508,0
1513,0
1526,0
1531,1
1533,1
1552,0
1557,0
1558,0
1565,0
1579,0
1604,0
1620,0
1680,0
1695,0
1729,1
1733,0
1779,0
1780,1
1784,0
1832,0
1843,0
1860,0
1861,1
1906,0
1913,0
1945,0
1953,1
1974,0
1992,0
