task,truth
2,0
51,0
55,0
73,0
87,0
162,0
171,0
206,0
216,0
229,0
254,0
255,1
257,1
273,0
285,0
294,0
302,1
307,0
327,0
371,0
397,0
401,0
414,0
433,0
451,1
481,0
487,0
491,0
494,0
504,0
506,0
508,0
542,0
604,0
635,0
677,0
700,0
719,1
740,0
775,1
787,0
805,0
813,0
826,0
836,0
842,0
843,0
867,1
883,0
910,0
911,0
914,0
915,0
929,0
958,0
968,0
969,0
973,0
988,1
1028,0
1051,0
1078,0
1122,1
1147,0
1161,0
1194,0
1306,1
1319,1
1352,0
1417,0
1428,0
1448,0
1474,0
1535,0
1560,0
1618,0
1630,0
1638,0
1649,0
1654,0
1660,0
1673,0
1712,0
1725,0
1755,0
1767,0
1786,0
1812,0
1841,0
1859,0
1864,0
1871,1
1873,0
1877,1
1886,1
1904,0
1922,0
1933,0
1946,0
1972,0
