task,truth
3,0
41,0
85,0
115,0
122,0
131,0
138,0
152,0
173,0
189,0
223,0
295,0
309,0
318,0
337,0
366,0
416,0
423,0
427,0
447,0
483,0
484,0
502,0
543,0
548,0
563,1
569,1
578,0
603,0
612,0
672,0
718,0
722,0
739,0
745,0
749,1
760,0
784,0
845,0
881,0
884,0
904,0
939,0
945,1
951,0
956,0
971,0
1001,0
1002,0
1009,0
1018,1
1046,0
1049,0
1113,0
1116,0
1191,0
1235,0
1256,0
1264,0
1266,1
1281,0
1284,0
1296,0
1304,0
1311,0
1312,0
1313,0
1328,0
1335,0
1351,0
1504,0
1514,0
1529,1
1537,0
1562,0
1569,0
1570,0
1600,0
1636,0
1672,0
1683,0
1690,0
1713,1
1730,0
1748,0
1793,0
1798,0
1799,0
1806,0
1831,0
1845,0
1875,1
1892,0
1901,0
1950,0
1969,0
1973,0
1979,0
1993,0
1995,1
