task,truth
7,0
28,0
43,0
46,0
87,0
115,0
133,0
161,0
192,0
193,0
210,0
213,0
231,0
232,0
277,0
286,1
290,0
293,0
315,0
341,0
360,0
399,0
430,0
438,0
487,0
489,0
521,0
538,0
543,0
566,0
631,0
658,0
664,0
709,0
717,0
732,0
763,1
778,0
780,0
788,0
804,0
805,0
810,0
862,0
905,0
950,0
980,0
986,0
992,1
997,0
1004,1
1005,0
1050,0
1124,0
1126,0
1143,1
1154,0
1168,0
1195,0
1196,0
1212,0
1255,0
1297,0
1307,0
1323,0
1327,0
1329,1
1358,0
1365,0
1410,0
1427,0
1434,0
1438,0
1534,0
1540,0
1568,0
1574,0
1633,0
1637,0
1642,0
1693,0
1708,0
1718,0
1754,1
1780,1
1786,0
1829,0
1835,0
1862,0
1886,1
1896,1
1906,0
1913,0
1937,0
1942,0
1958,0
1970,1
1987,0
1996,0
1998,0
