task,truth
3,0
4,0
9,0
15,0
35,0
95,0
98,0
100,1
131,0
160,0
173,0
211,0
230,0
265,0
272,0
308,0
322,0
335,0
363,0
371,0
403,0
405,1
479,0
492,0
531,0
588,0
602,0
611,0
635,0
639,0
675,0
723,0
740,0
742,0
764,0
814,1
828,0
875,0
877,0
880,0
901,0
910,0
957,0
1010,0
1033,0
1038,1
1040,1
1042,0
1046,0
1059,0
1127,0
1166,0
1176,0
1220,1
1235,0
1236,0
1260,0
1272,0
1302,0
1309,0
1328,0
1330,1
1339,0
1376,0
1386,0
1407,0
1425,0
1430,0
1449,0
1459,0
1462,0
1488,0
1498,0
1519,0
1547,0
1557,0
1564,0
1575,0
1603,0
1670,0
1680,0
1681,0
1690,0
1705,0
1713,1
1715,1
1721,0
1742,0
1771,0
1774,0
1799,0
1824,0
1825,1
1834,0
1840,0
1880,0
1919,0
1932,0
1956,0
1993,0
