task,truth
2,0
22,0
63,0
67,0
75,0
86,0
103,0
104,0
123,1
152,0
166,0
179,1
219,0
225,0
237,0
249,0
269,0
278,0
339,0
348,0
353,0
358,0
391,0
418,0
431,0
433,0
474,0
483,0
493,0
507,0
527,0
555,0
556,0
574,0
582,0
610,0
628,0
634,0
685,1
750,1
765,0
789,0
796,0
816,0
824,0
867,1
896,1
898,0
912,1
943,0
1001,0
1002,0
1013,1
1036,0
1083,0
1096,0
1139,0
1177,0
1206,0
1259,0
1277,0
1280,0
1283,0
1322,0
1326,0
1346,0
1364,0
1381,0
1390,0
1411,0
1433,0
1443,0
1473,0
1479,0
1494,0
1504,0
1572,0
1580,0
1582,0
1585,0
1606,0
1645,0
1707,0
1725,0
1736,0
1758,0
1759,0
1768,0
1779,0
1794,0
1847,0
1852,0
1858,0
1869,0
1890,0
1903,0
1909,0
1961,0
1964,0
1982,0
