task,truth
19,0
41,0
57,1
101,1
102,0
144,1
147,0
158,0
159,1
185,0
222,0
223,0
227,1
229,0
261,0
267,0
274,0
288,0
304,0
318,0
324,0
387,1
394,0
404,0
426,0
427,0
452,0
456,0
457,0
461,0
494,0
495,0
535,0
548,0
562,0
600,0
612,0
618,0
626,0
627,0
632,0
699,0
704,0
724,0
845,0
868,0
870,0
908,0
935,0
959,0
961,0
983,0
1011,0
1039,0
1055,0
1067,0
1088,0
1094,0
1109,0
1115,1
1138,0
1147,0
1165,0
1173,1
1180,0
1189,0
1224,0
1232,0
1262,0
1331,0
1344,0
1363,0
1389,0
1391,0
1392,0
1431,0
1436,0
1448,0
1464,0
1489,1
1501,0
1506,0
1528,0
1546,1
1553,0
1556,0
1559,0
1704,0
1728,0
1730,0
1739,0
1781,0
1807,0
1815,0
1819,0
1826,1
1870,0
1871,1
1943,0
1973,0
