worker,task,answer
2.0,5,0
2.0,9,0
2.0,11,1
2.0,13,0
2.0,14,0
2.0,17,0
2.0,20,1
2.0,32,1
2.0,35,0
2.0,36,1
2.0,37,1
2.0,40,0
5.0,1,0
5.0,4,0
5.0,5,1
5.0,14,1
5.0,17,1
5.0,21,1
5.0,25,0
5.0,29,1
5.0,33,1
5.0,39,0
5.0,42,0
5.0,43,0
5.0,45,1
5.0,46,0
5.0,47,0
5.0,48,0
8.0,0,1
8.0,2,1
8.0,4,0
8.0,14,1
8.0,15,0
8.0,18,1
8.0,19,1
8.0,20,1
8.0,24,1
8.0,25,1
8.0,26,0
8.0,30,0
8.0,31,1
8.0,33,0
8.0,36,0
8.0,39,1
8.0,40,0
8.0,41,0
8.0,42,1
8.0,47,1
8.0,48,1
15.0,0,0
15.0,7,1
15.0,11,0
15.0,15,0
15.0,16,0
15.0,18,0
15.0,19,0
15.0,33,1
15.0,39,1
15.0,43,1
15.0,46,1
15.0,48,0
15.0,49,1
18.0,0,0
18.0,3,0
18.0,5,1
18.0,11,1
18.0,30,1
18.0,32,1
18.0,34,0
18.0,46,0
18.0,48,0
18.0,49,0
22.0,3,0
22.0,4,1
22.0,7,1
22.0,10,0
22.0,11,0
22.0,12,1
22.0,14,1
22.0,19,0
22.0,21,0
22.0,22,0
22.0,23,1
22.0,30,1
22.0,31,1
22.0,33,1
22.0,35,1
22.0,36,1
22.0,38,1
22.0,40,1
22.0,44,0
22.0,45,0
25.0,9,1
25.0,10,0
25.0,12,1
25.0,19,1
25.0,21,1
25.0,22,1
25.0,28,0
25.0,30,1
25.0,44,0
25.0,47,0
25.0,48,1
34.0,8,1
34.0,11,1
34.0,17,0
34.0,19,1
34.0,20,0
34.0,21,1
34.0,22,0
34.0,23,0
34.0,25,1
34.0,27,0
34.0,32,0
34.0,33,0
34.0,38,1
34.0,41,0
34.0,44,1
34.0,48,1
34.0,49,1
38.0,7,0
38.0,13,0
38.0,19,0
38.0,21,0
38.0,24,0
38.0,29,0
38.0,40,1
38.0,42,1
38.0,46,1
38.0,48,0
41.0,1,0
41.0,2,0
41.0,8,1
41.0,12,1
41.0,20,0
41.0,21,0
41.0,22,1
41.0,24,0
41.0,28,0
41.0,30,1
41.0,35,1
41.0,36,1
41.0,37,0
41.0,46,0
42.0,9,1
42.0,13,0
42.0,15,1
42.0,21,1
42.0,34,0
42.0,35,1
42.0,37,1
42.0,44,1
44.0,2,0
44.0,4,1
44.0,8,0
44.0,10,1
44.0,14,0
44.0,15,1
44.0,17,0
44.0,18,1
44.0,19,1
44.0,21,1
44.0,23,1
44.0,32,1
44.0,33,0
44.0,34,0
44.0,35,0
44.0,36,0
44.0,40,0
44.0,41,1
44.0,45,1
44.0,46,0
44.0,47,1
48.0,2,0
48.0,6,1
48.0,9,1
48.0,13,0
48.0,15,1
48.0,18,1
48.0,20,1
48.0,22,0
48.0,23,0
48.0,27,0
48.0,28,0
48.0,30,1
48.0,31,0
48.0,32,1
48.0,37,1
48.0,38,1
48.0,45,1
48.0,47,0
55.0,2,0
55.0,4,1
55.0,6,0
55.0,19,0
55.0,22,1
55.0,26,0
55.0,27,0
55.0,28,0
55.0,32,0
55.0,33,0
55.0,38,0
55.0,39,0
55.0,43,0
55.0,44,1
55.0,45,1
55.0,47,1
55.0,49,1
