worker,task,answer
5.0,3,1
5.0,12,0
5.0,16,1
5.0,19,0
5.0,33,1
5.0,36,1
7.0,2,1
7.0,15,1
7.0,18,1
7.0,20,1
7.0,23,1
7.0,26,0
7.0,31,0
8.0,17,0
8.0,24,1
8.0,28,0
8.0,30,1
8.0,33,1
8.0,34,0
8.0,40,0
8.0,44,1
10.0,2,1
10.0,25,1
10.0,32,1
10.0,35,1
10.0,41,1
10.0,45,1
10.0,48,0
12.0,8,0
12.0,11,0
12.0,34,0
12.0,39,0
14.0,5,1
14.0,23,1
14.0,43,0
20.0,0,1
20.0,8,0
20.0,9,0
20.0,25,1
20.0,31,1
20.0,32,0
20.0,35,0
20.0,42,1
20.0,45,1
20.0,48,0
23.0,0,0
23.0,7,1
23.0,8,1
23.0,12,1
23.0,13,1
23.0,14,1
23.0,26,0
23.0,46,1
23.0,49,0
27.0,1,1
27.0,9,0
27.0,16,0
27.0,18,0
27.0,28,0
27.0,29,0
27.0,30,0
27.0,31,0
27.0,48,1
30.0,15,1
30.0,36,1
30.0,38,0
30.0,40,0
30.0,46,1
30.0,49,0
34.0,1,1
34.0,3,0
34.0,7,1
34.0,10,0
34.0,17,1
34.0,25,1
34.0,30,1
34.0,33,0
34.0,35,1
34.0,43,1
34.0,45,1
46.0,4,0
46.0,14,1
46.0,23,0
46.0,27,1
46.0,34,0
46.0,35,1
46.0,37,0
46.0,45,0
46.0,46,0
46.0,47,0
46.0,49,1
52.0,5,1
52.0,6,0
52.0,10,0
52.0,12,0
52.0,15,0
52.0,32,1
52.0,44,0
52.0,48,0
52.0,49,1
56.0,0,0
56.0,2,1
56.0,10,0
56.0,12,1
56.0,15,0
56.0,19,0
56.0,20,0
56.0,27,0
56.0,39,0
56.0,42,1
56.0,44,0
56.0,45,0
56.0,46,0
56.0,48,1
59.0,2,0
59.0,15,1
59.0,19,0
59.0,20,0
59.0,30,0
59.0,31,1
59.0,33,1
59.0,34,0
64.0,0,0
64.0,1,0
64.0,10,0
64.0,15,1
64.0,20,0
64.0,30,0
64.0,31,0
64.0,44,1
64.0,46,1
75.0,4,0
75.0,6,0
75.0,9,0
75.0,10,0
75.0,20,0
75.0,25,0
75.0,26,0
75.0,31,1
75.0,34,0
75.0,38,0
75.0,45,1
81.0,0,1
81.0,7,1
81.0,13,1
81.0,14,1
81.0,15,0
81.0,18,1
81.0,20,0
81.0,23,1
81.0,24,1
81.0,25,0
81.0,26,1
81.0,30,1
81.0,31,1
81.0,32,0
81.0,34,1
81.0,35,1
81.0,36,0
81.0,40,0
81.0,44,0
84.0,11,1
84.0,13,1
84.0,14,1
84.0,15,1
84.0,18,1
84.0,19,1
84.0,23,1
84.0,44,1
88.0,3,0
88.0,5,0
88.0,8,0
88.0,9,0
88.0,20,0
88.0,26,0
88.0,29,0
88.0,30,1
88.0,31,1
88.0,37,0
88.0,40,0
88.0,44,1
95.0,0,1
95.0,2,0
95.0,4,1
95.0,8,1
95.0,20,1
95.0,30,0
95.0,38,0
95.0,42,0
109.0,0,0
109.0,4,0
109.0,10,0
109.0,13,0
109.0,15,0
109.0,25,1
109.0,33,0
109.0,41,0
109.0,45,0
109.0,47,1
117.0,6,1
117.0,14,1
117.0,23,0
117.0,41,0
117.0,44,0
117.0,46,1
120.0,0,1
120.0,2,1
120.0,18,1
120.0,27,0
120.0,29,0
120.0,39,1
120.0,49,0
121.0,0,0
121.0,1,1
121.0,2,1
121.0,18,1
121.0,23,1
121.0,27,0
121.0,28,0
121.0,29,0
121.0,30,1
121.0,43,1
121.0,48,1
121.0,49,0
126.0,1,0
126.0,7,1
126.0,13,0
126.0,16,1
126.0,19,1
126.0,26,0
126.0,29,1
126.0,43,0
126.0,47,0
128.0,0,0
128.0,6,1
128.0,13,1
128.0,14,1
128.0,18,1
128.0,35,0
128.0,40,0
128.0,42,1
128.0,44,1
128.0,45,1
128.0,48,1
131.0,3,0
131.0,8,0
131.0,9,0
131.0,12,1
131.0,13,1
131.0,17,0
131.0,19,0
131.0,21,1
131.0,31,0
131.0,32,1
131.0,33,0
131.0,34,1
131.0,37,0
131.0,41,1
131.0,45,1
145.0,0,0
145.0,1,0
145.0,3,1
145.0,4,1
145.0,11,1
145.0,14,0
145.0,21,1
145.0,24,0
145.0,28,0
145.0,29,1
145.0,32,0
145.0,36,0
145.0,39,0
150.0,1,0
150.0,20,0
150.0,24,0
150.0,27,0
150.0,29,1
150.0,34,1
150.0,38,1
150.0,44,1
150.0,46,0
158.0,2,1
158.0,3,0
158.0,4,0
158.0,6,0
158.0,12,0
158.0,16,1
158.0,21,0
158.0,26,0
158.0,34,0
158.0,38,1
170.0,2,1
170.0,5,0
170.0,6,0
170.0,11,0
170.0,13,0
170.0,15,1
170.0,16,0
170.0,23,0
170.0,24,0
170.0,29,0
170.0,33,0
170.0,34,1
170.0,37,0
170.0,38,1
170.0,43,0
171.0,0,0
171.0,1,1
171.0,5,1
171.0,11,1
171.0,18,0
171.0,23,0
171.0,29,1
171.0,36,1
171.0,42,0
171.0,48,0
173.0,1,0
173.0,5,0
173.0,8,1
173.0,14,0
173.0,16,0
173.0,17,1
173.0,23,0
173.0,25,1
173.0,28,1
173.0,35,1
173.0,36,1
174.0,0,1
174.0,2,0
174.0,6,1
174.0,9,0
174.0,11,1
174.0,16,1
174.0,19,1
174.0,25,0
174.0,28,1
174.0,31,1
174.0,35,1
174.0,40,0
174.0,41,0
179.0,0,1
179.0,3,1
179.0,4,1
179.0,7,1
179.0,9,0
179.0,12,1
179.0,15,1
179.0,18,0
179.0,21,1
179.0,30,0
179.0,32,1
179.0,35,1
179.0,42,1
179.0,47,0
186.0,0,1
186.0,4,0
186.0,11,0
186.0,15,1
186.0,16,1
186.0,23,1
186.0,25,0
186.0,26,0
186.0,27,1
186.0,32,0
186.0,36,1
186.0,37,0
186.0,38,1
186.0,45,0
199.0,3,0
199.0,12,1
199.0,16,1
199.0,17,0
199.0,19,0
199.0,23,0
199.0,24,0
199.0,32,1
199.0,35,0
