worker,value
0,0.5795044519555652
1,0.5938067441457585
2,0.5575383906602476
3,0.4524417236639604
4,0.6360613255234769
5,0.5813043800171475
6,0.62057483949894
7,0.49831721651607863
8,0.5807038690343663
9,0.37259909293453664
10,0.6029417438434623
11,0.6435103217377088
12,0.4916677377359528
13,0.6926497619001988
14,0.5774081026296474
15,0.5402785443557256
16,0.49717629035758576
17,0.5054371561938606
18,0.6622501710036904
19,0.7350828697110804
20,0.591246482247954
21,0.7997172571898209
22,0.6016886195317891
23,0.6637737578367421
24,0.5633443805810251
25,0.6439216454412434
26,0.577920513792355
27,0.6106308824722586
28,0.5788445893177192
29,0.4746702545567104
30,0.6967754088254086
31,0.4615347906881492
32,0.6268246547895651
33,0.5926541931871467
34,0.5239464818566437
35,0.6642492900112263
36,0.7091296655501123
37,0.6252690490798121
38,0.7057180074143079
39,0.7126829641888913
40,0.39595759413137965
41,0.6875915034297999
42,0.7222225673500036
43,0.606047833971039
44,0.6873402448415881
45,0.7118146270934737
46,0.5499693990872939
47,0.4915889632451312
48,0.5169277776110791
49,0.6086900819833094
50,0.5991498542774403
51,0.5870330964966172
52,0.5978403630507358
53,0.6733761910975962
54,0.6476148816768748
55,0.46726656737733296
56,0.5815257912179477
57,0.6126031905926483
58,0.6145185094555492
59,0.6798954603032411
60,0.5290196097880326
61,0.6413774555962384
62,0.5979842505309111
63,0.6586582401158205
64,0.6983640673421398
65,0.7424942468618154
66,0.4111294314109314
67,0.7736982460934727
68,0.5157869972535852
69,0.5603435920242821
70,0.638972165549348
71,0.5487047813614595
72,0.7704169884181441
73,0.4571035700317407
74,0.625872848289263
75,0.70397852108478
76,0.7457700008889601
77,0.6407930450402577
78,0.5369910163418743
79,0.6891949546700117
80,0.4958048670873892
81,0.6925003050582142
82,0.7240052880635088
83,0.6581668691386146
84,0.7565790477063338
85,0.6810099657765321
86,0.7779727898616055
87,0.5713913522358947
88,0.6106408327658612
89,0.49027980869405396
90,0.4562719762409668
91,0.5614623746986537
92,0.550123741758059
93,0.5098414734823448
94,0.5674387995665576
95,0.6651322933962106
96,0.7323313346563057
97,0.6579825387269891
98,0.7165223355476245
99,0.5017256885172239
100,0.5276231406068876
101,0.7489704332162732
102,0.6402097514905151
103,0.5888309692267971
104,0.5413115193033186
105,0.6470740784210908
106,0.4941564155318874
107,0.5953807097494721
108,0.596005444158184
109,0.5737623257237422
110,0.4115908348042561
111,0.6281375780789731
112,0.597503914237559
113,0.6339531861476905
114,0.6450621778268608
115,0.5313486229440635
116,0.561219962904076
117,0.5803462327296787
118,0.47161537055938063
119,0.454389096423472
120,0.5015865310760106
121,0.5738135785456373
122,0.6760987186426409
123,0.5318742116130456
124,0.721569512650217
125,0.5104819347931934
126,0.43300453817706785
127,0.5440699737043326
128,0.5932845755675096
129,0.6422797764489007
130,0.4421474111265952
131,0.5391442375250086
132,0.6584408922869914
133,0.5267676534040574
134,0.6867333382341895
135,0.7029378215392023
136,0.662536944950076
137,0.7511319898908896
138,0.4373695264820464
139,0.7405430888355511
140,0.6563589805766361
141,0.5989276411100377
142,0.5649753797136023
143,0.5849607198488899
144,0.50462723403686
145,0.3300132134687629
146,0.6081075085803774
147,0.5347169601571479
148,0.6004242632204432
149,0.5647051571863051
