task,truth
7,0
31,0
93,0
102,0
105,0
108,0
125,0
126,0
129,0
134,1
140,0
164,0
168,1
170,0
210,0
268,0
276,1
277,0
294,0
315,0
382,0
402,0
419,0
461,0
470,0
495,0
509,0
510,0
543,0
566,0
593,0
603,0
625,0
645,0
676,0
682,0
684,0
695,0
735,0
752,0
759,0
787,0
812,0
816,0
843,0
857,0
869,0
876,0
901,0
918,0
922,0
923,0
956,0
1005,0
1007,0
1012,0
1031,0
1057,0
1091,1
1094,0
1112,0
1114,0
1119,1
1186,0
1208,0
1216,1
1221,1
1244,0
1251,0
1255,0
1257,1
1298,0
1305,0
1325,0
1360,0
1393,0
1409,0
1465,0
1491,1
1513,0
1547,0
1613,0
1630,0
1644,0
1652,0
1667,0
1675,0
1688,0
1689,0
1733,0
1761,0
1781,0
1830,0
1843,0
1860,0
1869,0
1882,0
1894,0
1940,0
1983,0
