task,truth
6,0
15,0
52,1
99,0
112,0
148,0
151,0
180,0
212,0
213,0
237,0
241,0
253,0
255,1
274,0
303,0
304,0
324,0
373,0
377,0
381,0
423,0
434,0
478,0
491,0
500,0
515,0
533,0
576,0
609,0
621,0
656,0
661,0
671,0
697,0
704,0
728,0
733,0
745,0
791,0
804,0
809,0
815,1
821,1
888,0
889,0
891,0
898,0
907,0
911,0
921,0
925,0
932,0
966,1
993,0
1006,0
1016,1
1019,0
1035,0
1044,0
1060,0
1075,0
1082,0
1104,0
1141,0
1174,0
1196,0
1271,1
1291,0
1292,0
1322,0
1355,0
1372,0
1388,0
1440,0
1473,0
1512,0
1529,1
1544,1
1554,0
1561,0
1576,0
1589,0
1620,0
1654,0
1669,0
1700,0
1745,0
1768,0
1783,0
1798,0
1810,0
1879,1
1883,0
1891,0
1918,0
1919,0
1931,0
1948,0
1997,0
